USER_ID,SESSION_ID,client timestamp,dt,dx,dy,distance,velocity,acceleration,angle,angle_change,curvature,is_idle,stroke_id,direction_bin,is_pressed,is_released,is_drag,is_overshoot,is_illeggal
1,7,0.9567849636077881,0.001,1.0,0.0,1.0,1000.0,0.0,0.0,1.5707963267948966,1.5707947560001407,0,0,4.0,0,0,0,0,0
1,7,0.9578723907470703,0.0010874271392822266,0.0,0.0,0.0,0.0,-919601.8417013813,0.0,0.0,0.0,0,0,4.0,0,0,0,0,0
1,7,0.9587843418121338,0.001,0.0,1.0,1.0,1000.0,1000000.0,1.5707963267948966,1.5707963267948966,1.5707947560001407,0,0,6.0,0,0,0,0,0
1,7,0.959801197052002,0.001016855239868164,1.0,0.0,1.0,983.4241500586166,-16301.091140104094,0.0,1.5707963267948966,1.5707947560001407,0,0,4.0,0,0,0,0,0
1,7,0.960780143737793,0.001,1.0,0.0,1.0,1000.0,16575.849941383352,0.0,0.0,0.0,0,0,4.0,0,0,0,0,0
1,7,0.961756706237793,0.001,0.0,1.0,1.0,1000.0,0.0,1.5707963267948966,1.5707963267948966,1.5707947560001407,0,0,6.0,0,0,0,0,0
1,7,0.962801456451416,0.0010447502136230469,0.0,0.0,0.0,0.0,-957166.5905979004,0.0,1.5707963267948966,1570796.3267948967,0,0,4.0,0,0,0,0,0
1,7,0.96376633644104,0.001,1.0,0.0,1.0,1000.0,1000000.0,0.0,0.0,0.0,0,0,4.0,0,0,0,0,0
1,7,0.9647879600524902,0.0010216236114501953,0.0,1.0,1.0,978.834072345391,-20717.931161128905,1.5707963267948966,1.5707963267948966,1.5707947560001407,0,0,6.0,0,0,0,0,0
1,7,0.9668028354644775,0.0020148754119873047,1.0,1.0,1.4142135623730951,701.8863568235383,-137451.53366514834,0.7853981633974483,0.7853981633974483,0.5553599745709917,0,0,5.0,0,0,0,0,0
1,7,0.9678137302398682,0.001010894775390625,0.0,0.0,0.0,0.0,-694321.8759364138,0.0,0.7853981633974483,785398.1633974484,0,0,4.0,0,0,0,0,0
1,7,0.9697675704956055,0.0019538402557373047,1.0,1.0,1.4142135623730951,723.8122759628703,370456.2201732972,0.7853981633974483,0.7853981633974483,0.5553599745709917,0,0,5.0,0,0,0,0,0
1,7,0.9709537029266357,0.0011861324310302734,0.0,0.0,0.0,0.0,-610228.8893105871,0.0,0.7853981633974483,785398.1633974484,0,0,4.0,0,0,0,0,0
1,7,0.971757173538208,0.001,1.0,0.0,1.0,1000.0,1000000.0,0.0,0.0,0.0,0,0,4.0,0,0,0,0,0
1,7,0.9738306999206543,0.002073526382446289,1.0,1.0,1.4142135623730951,682.0330690486055,-153345.97796448864,0.7853981633974483,0.7853981633974483,0.5553599745709917,0,0,5.0,0,0,0,0,0
1,7,0.9758012294769287,0.001970529556274414,0.0,0.0,0.0,0.0,-346116.6400051836,0.0,0.7853981633974483,785398.1633974484,0,0,4.0,0,0,0,0,0
1,7,0.9767861366271973,0.001,1.0,0.0,1.0,1000.0,1000000.0,0.0,0.0,0.0,0,0,4.0,0,0,0,0,0
1,7,0.9787952899932861,0.002009153366088867,0.0,1.0,1.0,497.7220837783316,-249994.81109768705,1.5707963267948966,1.5707963267948966,1.5707947560001407,0,0,6.0,0,0,0,0,0
1,7,0.9808063507080078,0.0020110607147216797,1.0,1.0,1.4142135623730951,703.2177358050649,102182.71906085781,0.7853981633974483,0.7853981633974483,0.5553599745709917,0,0,5.0,0,0,0,0,0
1,7,0.9827992916107178,0.001992940902709961,0.0,0.0,0.0,0.0,-352854.2842634438,0.0,0.7853981633974483,785398.1633974484,0,0,4.0,0,0,0,0,0
1,7,0.9837865829467773,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,0,0,0,0,0
1,7,0.984764814376831,0.001,1.0,0.0,1.0,1000.0,1000000.0,0.0,0.0,0.0,0,0,4.0,0,0,0,0,0
1,7,0.9867959022521973,0.002031087875366211,1.0,0.0,1.0,492.3469890832257,-249941.43142390775,0.0,0.0,0.0,0,0,4.0,0,0,0,0,0
1,7,0.9899590015411377,0.0031630992889404297,0.0,0.0,0.0,0.0,-155653.34632544886,0.0,0.0,0.0,0,0,4.0,0,0,0,0,0
1,7,0.9968829154968262,0.0069239139556884766,1.0,1.0,1.4142135623730951,204.25059748341044,29499.297476913962,0.7853981633974483,0.7853981633974483,0.5553599745709917,0,0,5.0,0,0,0,0,0
1,7,1.0099880695343018,0.013105154037475586,0.0,0.0,0.0,0.0,-15585.516728711014,0.0,0.7853981633974483,785398.1633974484,0,0,4.0,0,0,0,0,0
1,7,1.0138022899627686,0.003814220428466797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,0,0,0,0,0
